model,attribution_method,example_id,warning_type,details
BanglaBERT,Integrated Gradients,293,word_reconstruction_mismatch,"reconstructed length=326, original length=401"
BanglaBERT,Integrated Gradients,294,word_reconstruction_mismatch,"reconstructed length=81, original length=97"
BanglaBERT,Integrated Gradients,295,word_reconstruction_mismatch,"reconstructed length=97, original length=118"
BanglaBERT,Integrated Gradients,296,word_reconstruction_mismatch,"reconstructed length=32, original length=38"
BanglaBERT,Integrated Gradients,297,word_reconstruction_mismatch,"reconstructed length=52, original length=61"
BanglaBERT,Integrated Gradients,298,word_reconstruction_mismatch,"reconstructed length=136, original length=161"
BanglaBERT,Integrated Gradients,299,word_reconstruction_mismatch,"reconstructed length=190, original length=228"
BanglaBERT,Integrated Gradients,300,word_reconstruction_mismatch,"reconstructed length=137, original length=169"
BanglaBERT,Integrated Gradients,301,word_reconstruction_mismatch,"reconstructed length=20, original length=24"
BanglaBERT,Integrated Gradients,302,word_reconstruction_mismatch,"reconstructed length=51, original length=61"
BanglaBERT,Integrated Gradients,303,word_reconstruction_mismatch,"reconstructed length=75, original length=89"
BanglaBERT,Integrated Gradients,304,word_reconstruction_mismatch,"reconstructed length=38, original length=46"
BanglaBERT,Integrated Gradients,305,word_reconstruction_mismatch,"reconstructed length=18, original length=22"
BanglaBERT,Integrated Gradients,306,word_reconstruction_mismatch,"reconstructed length=19, original length=22"
BanglaBERT,Integrated Gradients,307,word_reconstruction_mismatch,"reconstructed length=132, original length=165"
BanglaBERT,Integrated Gradients,308,word_reconstruction_mismatch,"reconstructed length=44, original length=54"
BanglaBERT,Integrated Gradients,309,word_reconstruction_mismatch,"reconstructed length=51, original length=61"
BanglaBERT,Integrated Gradients,310,word_reconstruction_mismatch,"reconstructed length=15, original length=18"
BanglaBERT,Integrated Gradients,311,word_reconstruction_mismatch,"reconstructed length=105, original length=128"
BanglaBERT,Integrated Gradients,312,word_reconstruction_mismatch,"reconstructed length=80, original length=97"
BanglaBERT,Integrated Gradients,313,word_reconstruction_mismatch,"reconstructed length=31, original length=36"
BanglaBERT,Integrated Gradients,314,word_reconstruction_mismatch,"reconstructed length=61, original length=73"
BanglaBERT,Integrated Gradients,315,word_reconstruction_mismatch,"reconstructed length=24, original length=26"
BanglaBERT,Integrated Gradients,316,word_reconstruction_mismatch,"reconstructed length=118, original length=138"
BanglaBERT,Integrated Gradients,317,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
BanglaBERT,Integrated Gradients,318,word_reconstruction_mismatch,"reconstructed length=256, original length=315"
BanglaBERT,Integrated Gradients,319,word_reconstruction_mismatch,"reconstructed length=86, original length=102"
BanglaBERT,Integrated Gradients,320,word_reconstruction_mismatch,"reconstructed length=132, original length=152"
BanglaBERT,Integrated Gradients,321,word_reconstruction_mismatch,"reconstructed length=20, original length=24"
BanglaBERT,Integrated Gradients,322,word_reconstruction_mismatch,"reconstructed length=24, original length=27"
BanglaBERT,Integrated Gradients,323,word_reconstruction_mismatch,"reconstructed length=109, original length=131"
BanglaBERT,Integrated Gradients,324,word_reconstruction_mismatch,"reconstructed length=31, original length=36"
BanglaBERT,Integrated Gradients,325,word_reconstruction_mismatch,"reconstructed length=56, original length=67"
BanglaBERT,Integrated Gradients,326,word_reconstruction_mismatch,"reconstructed length=16, original length=20"
BanglaBERT,Integrated Gradients,327,word_reconstruction_mismatch,"reconstructed length=40, original length=47"
BanglaBERT,Integrated Gradients,328,word_reconstruction_mismatch,"reconstructed length=151, original length=188"
BanglaBERT,Integrated Gradients,329,word_reconstruction_mismatch,"reconstructed length=28, original length=34"
BanglaBERT,Integrated Gradients,330,word_reconstruction_mismatch,"reconstructed length=37, original length=44"
BanglaBERT,Integrated Gradients,331,word_reconstruction_mismatch,"reconstructed length=27, original length=33"
BanglaBERT,Integrated Gradients,332,word_reconstruction_mismatch,"reconstructed length=34, original length=41"
BanglaBERT,Integrated Gradients,333,word_reconstruction_mismatch,"reconstructed length=30, original length=36"
BanglaBERT,Integrated Gradients,334,word_reconstruction_mismatch,"reconstructed length=117, original length=137"
BanglaBERT,Integrated Gradients,335,word_reconstruction_mismatch,"reconstructed length=296, original length=355"
BanglaBERT,Integrated Gradients,336,word_reconstruction_mismatch,"reconstructed length=38, original length=47"
BanglaBERT,Integrated Gradients,337,word_reconstruction_mismatch,"reconstructed length=122, original length=147"
BanglaBERT,Integrated Gradients,338,word_reconstruction_mismatch,"reconstructed length=19, original length=23"
BanglaBERT,Integrated Gradients,339,word_reconstruction_mismatch,"reconstructed length=56, original length=71"
BanglaBERT,Integrated Gradients,340,word_reconstruction_mismatch,"reconstructed length=38, original length=46"
BanglaBERT,Integrated Gradients,341,word_reconstruction_mismatch,"reconstructed length=328, original length=387"
BanglaBERT,Integrated Gradients,342,word_reconstruction_mismatch,"reconstructed length=21, original length=24"
BanglaBERT,Integrated Gradients,343,word_reconstruction_mismatch,"reconstructed length=136, original length=160"
BanglaBERT,Integrated Gradients,344,word_reconstruction_mismatch,"reconstructed length=21, original length=24"
BanglaBERT,Integrated Gradients,345,word_reconstruction_mismatch,"reconstructed length=23, original length=31"
BanglaBERT,Integrated Gradients,346,word_reconstruction_mismatch,"reconstructed length=35, original length=41"
BanglaBERT,Integrated Gradients,347,word_reconstruction_mismatch,"reconstructed length=14, original length=17"
BanglaBERT,Integrated Gradients,348,word_reconstruction_mismatch,"reconstructed length=50, original length=61"
BanglaBERT,Integrated Gradients,349,word_reconstruction_mismatch,"reconstructed length=44, original length=52"
BanglaBERT,Integrated Gradients,350,word_reconstruction_mismatch,"reconstructed length=56, original length=66"
BanglaBERT,Integrated Gradients,351,word_reconstruction_mismatch,"reconstructed length=20, original length=23"
BanglaBERT,Integrated Gradients,352,word_reconstruction_mismatch,"reconstructed length=101, original length=121"
BanglaBERT,Integrated Gradients,353,word_reconstruction_mismatch,"reconstructed length=27, original length=33"
BanglaBERT,Integrated Gradients,354,word_reconstruction_mismatch,"reconstructed length=93, original length=110"
BanglaBERT,Integrated Gradients,355,word_reconstruction_mismatch,"reconstructed length=26, original length=31"
BanglaBERT,Integrated Gradients,356,word_reconstruction_mismatch,"reconstructed length=16, original length=54"
BanglaBERT,Integrated Gradients,357,word_reconstruction_mismatch,"reconstructed length=60, original length=73"
BanglaBERT,Integrated Gradients,358,word_reconstruction_mismatch,"reconstructed length=31, original length=37"
BanglaBERT,Integrated Gradients,359,word_reconstruction_mismatch,"reconstructed length=86, original length=107"
BanglaBERT,Integrated Gradients,360,word_reconstruction_mismatch,"reconstructed length=21, original length=29"
BanglaBERT,Integrated Gradients,361,word_reconstruction_mismatch,"reconstructed length=37, original length=46"
BanglaBERT,Integrated Gradients,362,word_reconstruction_mismatch,"reconstructed length=51, original length=62"
BanglaBERT,Integrated Gradients,363,word_reconstruction_mismatch,"reconstructed length=39, original length=47"
BanglaBERT,Integrated Gradients,364,word_reconstruction_mismatch,"reconstructed length=35, original length=44"
BanglaBERT,Integrated Gradients,365,word_reconstruction_mismatch,"reconstructed length=72, original length=88"
BanglaBERT,Integrated Gradients,366,word_reconstruction_mismatch,"reconstructed length=22, original length=27"
BanglaBERT,Integrated Gradients,367,word_reconstruction_mismatch,"reconstructed length=47, original length=59"
BanglaBERT,Integrated Gradients,368,word_reconstruction_mismatch,"reconstructed length=10, original length=11"
BanglaBERT,Integrated Gradients,369,word_reconstruction_mismatch,"reconstructed length=26, original length=31"
BanglaBERT,Integrated Gradients,370,word_reconstruction_mismatch,"reconstructed length=39, original length=43"
BanglaBERT,Integrated Gradients,371,word_reconstruction_mismatch,"reconstructed length=13, original length=15"
BanglaBERT,Integrated Gradients,372,word_reconstruction_mismatch,"reconstructed length=48, original length=58"
BanglaBERT,Integrated Gradients,373,word_reconstruction_mismatch,"reconstructed length=13, original length=15"
BanglaBERT,Integrated Gradients,374,word_reconstruction_mismatch,"reconstructed length=25, original length=30"
BanglaBERT,Integrated Gradients,375,word_reconstruction_mismatch,"reconstructed length=63, original length=77"
BanglaBERT,Integrated Gradients,376,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
BanglaBERT,Integrated Gradients,377,word_reconstruction_mismatch,"reconstructed length=14, original length=18"
BanglaBERT,Integrated Gradients,378,word_reconstruction_mismatch,"reconstructed length=24, original length=32"
BanglaBERT,Integrated Gradients,379,word_reconstruction_mismatch,"reconstructed length=12, original length=13"
BanglaBERT,Integrated Gradients,380,word_reconstruction_mismatch,"reconstructed length=44, original length=49"
BanglaBERT,Integrated Gradients,381,word_reconstruction_mismatch,"reconstructed length=41, original length=49"
BanglaBERT,Integrated Gradients,382,word_reconstruction_mismatch,"reconstructed length=38, original length=45"
BanglaBERT,Integrated Gradients,383,word_reconstruction_mismatch,"reconstructed length=28, original length=33"
BanglaBERT,Integrated Gradients,384,word_reconstruction_mismatch,"reconstructed length=104, original length=133"
BanglaBERT,Integrated Gradients,385,word_reconstruction_mismatch,"reconstructed length=56, original length=68"
BanglaBERT,Integrated Gradients,386,word_reconstruction_mismatch,"reconstructed length=18, original length=21"
BanglaBERT,Integrated Gradients,387,word_reconstruction_mismatch,"reconstructed length=48, original length=57"
BanglaBERT,Integrated Gradients,388,word_reconstruction_mismatch,"reconstructed length=15, original length=17"
BanglaBERT,Integrated Gradients,389,word_reconstruction_mismatch,"reconstructed length=25, original length=29"
BanglaBERT,Integrated Gradients,390,word_reconstruction_mismatch,"reconstructed length=27, original length=34"
BanglaBERT,Integrated Gradients,391,word_reconstruction_mismatch,"reconstructed length=33, original length=39"
BanglaBERT,Integrated Gradients,392,word_reconstruction_mismatch,"reconstructed length=22, original length=26"
BanglaBERT,Integrated Gradients,393,word_reconstruction_mismatch,"reconstructed length=70, original length=82"
BanglaBERT,Integrated Gradients,394,word_reconstruction_mismatch,"reconstructed length=50, original length=59"
BanglaBERT,Integrated Gradients,395,word_reconstruction_mismatch,"reconstructed length=52, original length=65"
BanglaBERT,Integrated Gradients,396,word_reconstruction_mismatch,"reconstructed length=54, original length=63"
BanglaBERT,Integrated Gradients,397,word_reconstruction_mismatch,"reconstructed length=7, original length=8"
BanglaBERT,Integrated Gradients,398,word_reconstruction_mismatch,"reconstructed length=59, original length=75"
BanglaBERT,Integrated Gradients,399,word_reconstruction_mismatch,"reconstructed length=48, original length=57"
BanglaBERT,Integrated Gradients,400,word_reconstruction_mismatch,"reconstructed length=39, original length=46"
BanglaBERT,Integrated Gradients,401,word_reconstruction_mismatch,"reconstructed length=12, original length=14"
BanglaBERT,Integrated Gradients,402,word_reconstruction_mismatch,"reconstructed length=88, original length=108"
BanglaBERT,Integrated Gradients,403,word_reconstruction_mismatch,"reconstructed length=42, original length=48"
BanglaBERT,Integrated Gradients,404,word_reconstruction_mismatch,"reconstructed length=73, original length=87"
BanglaBERT,Integrated Gradients,405,word_reconstruction_mismatch,"reconstructed length=37, original length=45"
BanglaBERT,Integrated Gradients,406,word_reconstruction_mismatch,"reconstructed length=20, original length=24"
BanglaBERT,Integrated Gradients,407,word_reconstruction_mismatch,"reconstructed length=21, original length=25"
